link_id,link_no,layer_no,from_node_id,to_node_id,from_gate_flag,to_gate_flag,link_type,link_type_name,link_type_code,lanes,link_distance_VDF,free_speed,cutoff_speed,fftt,capacity,allow_uses,BPR_plf,BPR_alpha,BPR_beta,QVDF_plf1,QVDF_alpha1,QVDF_beta1,QVDF_cd1,QVDF_n1,QVDF_s1,geometry
4226,4193,0,1986,848,-1,-1,10,footway,footway,1.000000,0.014580,60.000000,51.000000,0.014580,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9401480 33.4204907, -111.9401434 33.4204458, -111.9401001 33.4204179, -111.9400517 33.4204157)",
4227,4194,0,848,644,-1,-1,10,footway,footway,1.000000,0.016550,60.000000,51.000000,0.016550,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9400517 33.4204157, -111.9399887 33.4204112, -111.9399137 33.4204074, -111.9398742 33.4204041)",
4228,4195,0,644,126,-1,-1,10,footway,footway,1.000000,0.014410,60.000000,51.000000,0.014410,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9398742 33.4204041, -111.9398267 33.4204021, -111.9398241 33.4204922)",
4229,4196,0,126,2374,-1,-1,10,footway,footway,1.000000,0.010160,60.000000,51.000000,0.010160,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9398241 33.4204922, -111.9398265 33.4205838)",
4230,4197,0,1556,2178,-1,-1,10,footway,footway,1.000000,0.008640,60.000000,51.000000,0.008640,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9397821 33.4173763, -111.9397819 33.4174542)",
4231,4198,0,2178,2340,-1,-1,10,footway,footway,1.000000,0.005330,60.000000,51.000000,0.005330,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9397819 33.4174542, -111.9397822 33.4175023)",
4232,4199,0,2340,2335,-1,-1,10,footway,footway,1.000000,0.007470,60.000000,51.000000,0.007470,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9397822 33.4175023, -111.9397837 33.4175697)",
4233,4200,0,2335,2200,-1,-1,10,footway,footway,1.000000,0.005590,60.000000,51.000000,0.005590,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9397837 33.4175697, -111.9397854 33.4176201)",
4234,4201,0,2200,1560,-1,-1,10,footway,footway,1.000000,0.009190,60.000000,51.000000,0.009190,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9397854 33.4176201, -111.9397919 33.4177028)",
4235,4202,0,1560,648,-1,-1,10,footway,footway,1.000000,0.005300,60.000000,51.000000,0.005300,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9397919 33.4177028, -111.9398489 33.4177038)",
4236,4203,0,648,654,-1,-1,10,footway,footway,1.000000,0.016430,60.000000,51.000000,0.016430,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9398489 33.4177038, -111.9398793 33.4177055, -111.9399575 33.4177059, -111.9400255 33.4177061)",
4237,4204,0,654,146,-1,-1,10,footway,footway,1.000000,0.015170,60.000000,51.000000,0.015170,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9400255 33.4177061, -111.9401083 33.4176929, -111.9401043 33.4176268)",
4238,4205,0,146,2464,-1,-1,10,footway,footway,1.000000,0.006300,60.000000,51.000000,0.006300,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9401043 33.4176268, -111.9400927 33.4175708)",
4239,4206,0,1917,2361,-1,-1,10,footway,footway,1.000000,0.147160,60.000000,51.000000,0.147160,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9382355 33.4218418, -111.9382189 33.4205145)",
4240,4207,0,380,2409,-1,-1,9,cycleway,cycleway,1.000000,0.003380,60.000000,51.000000,0.003380,800.000000,bike,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9366765 33.4211654, -111.9366851 33.4211358)",
4241,4208,0,2409,2196,-1,-1,9,cycleway,cycleway,1.000000,0.010790,60.000000,51.000000,0.010790,800.000000,bike,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9366851 33.4211358, -111.9366843 33.4211210, -111.9366695 33.4210762, -111.9366586 33.4210622, -111.9366398 33.4210510)",
4242,4209,0,2196,2465,-1,-1,9,cycleway,cycleway,1.000000,0.049370,60.000000,51.000000,0.049370,800.000000,bike,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9366398 33.4210510, -111.9366340 33.4206057)",
4243,4210,0,2465,294,-1,-1,9,cycleway,cycleway,1.000000,0.035070,60.000000,51.000000,0.035070,800.000000,bike,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9366340 33.4206057, -111.9366303 33.4202894)",
4244,4211,0,2465,2466,-1,-1,10,footway,footway,1.000000,0.011930,60.000000,51.000000,0.011930,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9366340 33.4206057, -111.9367623 33.4206090)",
4245,4212,0,2466,1288,-1,-1,10,footway,footway,1.000000,0.003820,60.000000,51.000000,0.003820,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9367623 33.4206090, -111.9368033 33.4206110)",
4246,4213,0,1287,2467,-1,-1,10,footway,footway,1.000000,0.039840,60.000000,51.000000,0.039840,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9370525 33.4201322, -111.9370783 33.4203194, -111.9370807 33.4204903)",
4247,4214,0,2467,2468,-1,-1,10,footway,footway,1.000000,0.015060,60.000000,51.000000,0.015060,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9370807 33.4204903, -111.9370825 33.4206261)",
4248,4215,0,2468,2469,-1,-1,10,footway,footway,1.000000,0.027670,60.000000,51.000000,0.027670,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9370825 33.4206261, -111.9370876 33.4208756)",
4249,4216,0,2469,2470,-1,-1,10,footway,footway,1.000000,0.002130,60.000000,51.000000,0.002130,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9370876 33.4208756, -111.9370882 33.4208948)",
4250,4217,0,2471,2468,-1,-1,10,footway,footway,1.000000,0.009320,60.000000,51.000000,0.009320,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9369823 33.4206241, -111.9370825 33.4206261)",
4251,4218,0,1290,2471,-1,-1,10,footway,footway,1.000000,0.002330,60.000000,51.000000,0.002330,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9369573 33.4206234, -111.9369823 33.4206241)",
4252,4219,0,1289,2472,-1,-1,10,footway,footway,1.000000,0.006470,60.000000,51.000000,0.006470,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9368621 33.4206174, -111.9368686 33.4205593)",
4253,4220,0,2472,2473,-1,-1,10,footway,footway,1.000000,0.003610,60.000000,51.000000,0.003610,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9368686 33.4205593, -111.9368735 33.4205270)",
4254,4221,0,2473,2467,-1,-1,10,footway,footway,1.000000,0.020040,60.000000,51.000000,0.020040,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9368735 33.4205270, -111.9369240 33.4205028, -111.9370807 33.4204903)",
4255,4222,0,2199,2474,-1,-1,10,footway,footway,1.000000,0.008310,60.000000,51.000000,0.008310,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9371015 33.4212229, -111.9370992 33.4211480)",
4256,4223,0,1286,2475,-1,-1,10,footway,footway,1.000000,0.055480,60.000000,51.000000,0.055480,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9375146 33.4202244, -111.9375150 33.4202806, -111.9375661 33.4203525, -111.9375744 33.4206464, -111.9375991 33.4206845, -111.9375988 33.4207077)",
4257,4224,0,2475,1982,-1,-1,10,footway,footway,1.000000,0.018980,60.000000,51.000000,0.018980,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9375988 33.4207077, -111.9375980 33.4207959, -111.9375060 33.4208266)",
4258,4225,0,2085,1286,-1,-1,10,footway,footway,1.000000,0.067220,60.000000,51.000000,0.067220,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9376470 33.4196821, -111.9375623 33.4196947, -111.9375403 33.4198393, -111.9375409 33.4200287, -111.9375140 33.4201048, -111.9375146 33.4202244)",
4259,4226,0,2476,2370,-1,-1,8,service,service,1.000000,0.012020,60.000000,51.000000,0.012020,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9379436 33.4202982, -111.9380729 33.4202972)",
4260,4227,0,2370,97,-1,-1,8,service,service,1.000000,0.004920,60.000000,51.000000,0.004920,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9380729 33.4202972, -111.9381258 33.4202962)",
4261,4228,0,99,2369,-1,-1,8,service,service,1.000000,0.004840,60.000000,51.000000,0.004840,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9381226 33.4201018, -111.9380706 33.4201025)",
4262,4229,0,2369,2477,-1,-1,8,service,service,1.000000,0.011890,60.000000,51.000000,0.011890,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9380706 33.4201025, -111.9379427 33.4201009)",
4263,4230,0,2371,2475,-1,-1,10,footway,footway,1.000000,0.044400,60.000000,51.000000,0.044400,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9380764 33.4207050, -111.9375988 33.4207077)",
4264,4231,0,168,901,-1,-1,8,service,service,1.000000,0.019310,60.000000,51.000000,0.019310,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9282737 33.4248556, -111.9282732 33.4249758, -111.9282729 33.4250298)",
4265,4232,0,901,168,-1,-1,8,service,service,1.000000,0.019310,60.000000,51.000000,0.019310,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9282729 33.4250298, -111.9282732 33.4249758, -111.9282737 33.4248556)",
4266,4233,0,901,902,-1,-1,8,service,service,1.000000,0.017900,60.000000,51.000000,0.017900,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9282729 33.4250298, -111.9282662 33.4251912)",
4267,4234,0,902,901,-1,-1,8,service,service,1.000000,0.017900,60.000000,51.000000,0.017900,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9282662 33.4251912, -111.9282729 33.4250298)",
4268,4235,0,902,903,-1,-1,8,service,service,1.000000,0.019320,60.000000,51.000000,0.019320,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9282662 33.4251912, -111.9282715 33.4253654)",
4269,4236,0,903,902,-1,-1,8,service,service,1.000000,0.019320,60.000000,51.000000,0.019320,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9282715 33.4253654, -111.9282662 33.4251912)",
4270,4237,0,903,895,-1,-1,8,service,service,1.000000,0.017830,60.000000,51.000000,0.017830,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9282715 33.4253654, -111.9282741 33.4255262)",
4271,4238,0,895,903,-1,-1,8,service,service,1.000000,0.017830,60.000000,51.000000,0.017830,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9282741 33.4255262, -111.9282715 33.4253654)",
4272,4239,0,895,1384,-1,-1,8,service,service,1.000000,0.146010,60.000000,51.000000,0.146010,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9282741 33.4255262, -111.9282845 33.4260781, -111.9283069 33.4261231, -111.9283947 33.4261526, -111.9291543 33.4261542)",
4273,4240,0,1384,895,-1,-1,8,service,service,1.000000,0.146010,60.000000,51.000000,0.146010,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9291543 33.4261542, -111.9283947 33.4261526, -111.9283069 33.4261231, -111.9282845 33.4260781, -111.9282741 33.4255262)",
4274,4241,0,1384,66,-1,-1,8,service,service,1.000000,0.010080,60.000000,51.000000,0.010080,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9291543 33.4261542, -111.9292627 33.4261516)",
4275,4242,0,66,1384,-1,-1,8,service,service,1.000000,0.010080,60.000000,51.000000,0.010080,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9292627 33.4261516, -111.9291543 33.4261542)",
4276,4243,0,2478,343,-1,-1,10,footway,footway,1.000000,0.026030,60.000000,51.000000,0.026030,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9336040 33.4312899, -111.9335098 33.4315110)",
4277,4244,0,2479,348,-1,-1,10,footway,footway,1.000000,0.024260,60.000000,51.000000,0.024260,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9305060 33.4303157, -111.9304140 33.4305205)",
4278,4245,0,1790,1800,-1,-1,10,footway,footway,1.000000,0.051340,60.000000,51.000000,0.051340,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9378018 33.4318022, -111.9377401 33.4313420)",
4279,4246,0,2480,347,-1,-1,10,footway,footway,1.000000,0.073880,60.000000,51.000000,0.073880,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9326321 33.4309568, -111.9325932 33.4309738, -111.9325738 33.4309847, -111.9324762 33.4309851, -111.9323995 33.4309718, -111.9323307 33.4309577, -111.9320578 33.4308805, -111.9320212 33.4308737, -111.9319891 33.4308709, -111.9319338 33.4308705, -111.9318875 33.4308753, -111.9318680 33.4308819)",
4280,4247,0,2481,340,-1,-1,10,footway,footway,1.000000,0.072910,60.000000,51.000000,0.072910,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9343684 33.4315188, -111.9344681 33.4316166, -111.9345148 33.4316447, -111.9346219 33.4316915, -111.9347648 33.4317470, -111.9349163 33.4317903, -111.9349885 33.4318179, -111.9350310 33.4318482)",
4281,4248,0,1788,1793,-1,-1,8,service,service,1.000000,0.051200,60.000000,51.000000,0.051200,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9393053 33.4316801, -111.9387591 33.4317396)",
4282,4249,0,1793,1788,-1,-1,8,service,service,1.000000,0.051200,60.000000,51.000000,0.051200,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9387591 33.4317396, -111.9393053 33.4316801)",
4283,4250,0,1793,1789,-1,-1,8,service,service,1.000000,0.072760,60.000000,51.000000,0.072760,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9387591 33.4317396, -111.9383235 33.4317902, -111.9379807 33.4317981)",
4284,4251,0,1789,1793,-1,-1,8,service,service,1.000000,0.072760,60.000000,51.000000,0.072760,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9379807 33.4317981, -111.9383235 33.4317902, -111.9387591 33.4317396)",
4285,4252,0,1789,1790,-1,-1,8,service,service,1.000000,0.016640,60.000000,51.000000,0.016640,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9379807 33.4317981, -111.9378018 33.4318022)",
4286,4253,0,1790,1789,-1,-1,8,service,service,1.000000,0.016640,60.000000,51.000000,0.016640,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9378018 33.4318022, -111.9379807 33.4317981)",
4287,4254,0,1791,2481,-1,-1,8,service,service,1.000000,0.021380,60.000000,51.000000,0.021380,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9345879 33.4315763, -111.9344313 33.4315377, -111.9343684 33.4315188)",
4288,4255,0,2481,1791,-1,-1,8,service,service,1.000000,0.021380,60.000000,51.000000,0.021380,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9343684 33.4315188, -111.9344313 33.4315377, -111.9345879 33.4315763)",
4289,4256,0,2481,2478,-1,-1,8,service,service,1.000000,0.075450,60.000000,51.000000,0.075450,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9343684 33.4315188, -111.9336040 33.4312899)",
4290,4257,0,2478,2481,-1,-1,8,service,service,1.000000,0.075450,60.000000,51.000000,0.075450,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9336040 33.4312899, -111.9343684 33.4315188)",
4291,4258,0,2478,2480,-1,-1,8,service,service,1.000000,0.097600,60.000000,51.000000,0.097600,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9336040 33.4312899, -111.9326321 33.4309568)",
4292,4259,0,2480,2478,-1,-1,8,service,service,1.000000,0.097600,60.000000,51.000000,0.097600,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9326321 33.4309568, -111.9336040 33.4312899)",
4293,4260,0,2480,2479,-1,-1,8,service,service,1.000000,0.210030,60.000000,51.000000,0.210030,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9326321 33.4309568, -111.9305060 33.4303157)",
4294,4261,0,2479,2480,-1,-1,8,service,service,1.000000,0.210030,60.000000,51.000000,0.210030,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9305060 33.4303157, -111.9326321 33.4309568)",
4295,4262,0,2479,2104,-1,-1,8,service,service,1.000000,0.330260,60.000000,51.000000,0.330260,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9305060 33.4303157, -111.9299358 33.4301842, -111.9296435 33.4301176, -111.9288329 33.4300095, -111.9280983 33.4299081, -111.9270989 33.4298503, -111.9270151 33.4298808)",
4296,4263,0,2104,2479,-1,-1,8,service,service,1.000000,0.330260,60.000000,51.000000,0.330260,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9270151 33.4298808, -111.9270989 33.4298503, -111.9280983 33.4299081, -111.9288329 33.4300095, -111.9296435 33.4301176, -111.9299358 33.4301842, -111.9305060 33.4303157)",
4297,4264,0,2480,345,-1,-1,10,footway,footway,1.000000,0.023500,60.000000,51.000000,0.023500,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9326321 33.4309568, -111.9325495 33.4311571)",
4298,4265,0,919,990,-1,-1,9,cycleway,cycleway,1.000000,0.034680,60.000000,51.000000,0.034680,800.000000,bike,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9311180 33.4203220, -111.9307450 33.4203237)",
4299,4266,0,1439,2482,-1,-1,10,footway,footway,1.000000,0.050680,60.000000,51.000000,0.050680,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9287622 33.4167213, -111.9287613 33.4167628, -111.9287658 33.4171784)",
